date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2018-01-17,279.6099853515625,0.0,100000,100085.14788136631,85.1478813663125,100089.20286867571,0,0.0008514788136626539,0.0,100085.14788136631,85.1478813663125,100089.20286867571,0,0.0008514788136626539,0.0,100335.72988647461,335.7298864746117,91667.82034057617,31,0.0033572988647456725,0.0,4.054987309405499,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,4.054987309405499,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-18,279.1400146484375,0.0,100000,100084.76054836878,84.76054836878029,100089.20286867571,0,0.0008476054836872304,-3.870034722797122e-06,100084.76054836878,84.76054836878029,100089.20286867571,0,0.0008476054836872304,-3.870034722797122e-06,100321.16079467774,321.1607946777367,91667.82034057617,31,0.0032116079467769953,-0.0001452034266691271,4.442320306927904,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,4.442320306927904,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-19,280.4100036621094,0.0,100000,100086.33274744876,86.33274744875962,100089.20286867571,0,0.0008633274744871411,0.0,100086.33274744876,86.33274744875962,100089.20286867571,0,0.0008633274744871411,0.0,100360.53045410156,360.5304541015648,91667.82034057617,31,0.003605304541015153,0.0,2.8701212269563783,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,2.8701212269563783,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-22,282.69000244140625,0.0,100000,100088.14042532467,88.14042532467283,100089.20286867571,0,0.0008814042532463429,0.0,100088.14042532467,88.14042532467283,100089.20286867571,0,0.0008814042532463429,0.0,100431.21041625977,431.21041625976795,91667.82034057617,31,0.004312104162597308,0.0,1.0624433510316103,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0624433510316103,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-23,283.2900085449219,0.0,100000,100088.18850645168,88.18850645168277,100089.20286867571,0,0.0008818850645164744,0.0,100088.18850645168,88.18850645168277,100089.20286867571,0,0.0008818850645164744,0.0,100449.81060546875,449.8106054687523,91667.82034057617,31,0.004498106054687145,0.0,1.0143622240350625,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0143622240350625,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-24,283.17999267578125,0.0,100000,100088.1955744696,88.19557446960243,100089.20286867571,0,0.0008819557446957393,0.0,100088.1955744696,88.19557446960243,100089.20286867571,0,0.0008819557446957393,0.0,100446.4001135254,446.40011352539295,91667.82034057617,31,0.00446400113525347,-3.395219884250178e-05,1.0072942061120793,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0072942061120793,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-25,283.29998779296875,0.0,100000,100088.1987131458,88.19871314580087,100089.20286867571,0,0.0008819871314578176,0.0,100088.1987131458,88.19871314580087,100089.20286867571,0,0.0008819871314578176,0.0,100450.1199621582,450.11996215820545,91667.82034057617,31,0.004501199621581575,0.0,1.004155529916281,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.004155529916281,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-26,286.5799865722656,0.0,100000,100088.20282795076,88.20282795076491,100089.20286867571,0,0.0008820282795074519,0.0,100088.20282795076,88.20282795076491,100089.20286867571,0,0.0008820282795074519,0.0,100551.79992431641,551.7999243164086,91667.82034057617,31,0.0055179992431635405,0.0,1.0000407249401215,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0000407249401215,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-29,284.67999267578125,0.0,100000,100088.20286866081,88.20286866081005,100089.20286867571,0,0.0008820286866080274,0.0,100088.20286866081,88.20286866081005,100089.20286867571,0,0.0008820286866080274,0.0,100492.9001135254,492.90011352539295,91667.82034057617,31,0.004929001135253408,-0.0005857658523800158,1.0000000149024852,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0000000149024852,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-30,281.760009765625,0.0,100000,100088.2028368608,88.20283686080074,100089.20286867571,0,0.0008820283686079566,-3.1771985042894357e-10,100088.2028368608,88.20283686080074,100089.20286867571,0,0.0008820283686079566,-3.1771985042894357e-10,100402.38064331055,402.3806433105492,91667.82034057617,31,0.0040238064331050705,-0.0014859931012504157,1.0000318149079992,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0000318149079992,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-01-31,281.8999938964844,0.0,100000,100088.20286828214,88.20286828214012,100089.20286867571,0,0.0008820286828212787,-3.7834180233176085e-12,100088.20286828214,88.20286828214012,100089.20286867571,0,0.0008820286828212787,-3.7834180233176085e-12,100406.72015136719,406.7201513671898,91667.82034057617,31,0.00406720151367157,-0.0014428361606495521,1.0000003935693675,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0000003935693675,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-02-01,281.5799865722656,0.0,100000,100088.20286867571,88.20286867571122,100089.20286867571,0,0.0008820286867570193,0.0,100088.20286867571,88.20286867571122,100089.20286867571,0,0.0008820286867570193,0.0,100396.50992431641,396.509924316415,83501.71072998048,60,0.003965099243163905,-0.0015443781226874842,1.0000000000000002,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,1.0000000000000002,26500.0,SHORT_PUT,89.20286867571016,0.0,0.0,0.0,0.0,0.0,29
2018-02-02,275.45001220703125,0.0,100000,100089.20286867571,89.20286867571122,100089.20286867571,0,0.0008920286867570848,0.0,100089.20286867571,89.20286867571122,100089.20286867571,0,0.0008920286867570848,0.0,100028.71146240235,28.71146240235248,83501.71072998048,60,0.00028711462402331023,-0.005202178999358931,0.0,0.0,CASH,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0.0,CASH,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-02-05,263.92999267578125,0.0,100000,100089.20286867571,89.20286867571122,100089.20286867571,0,0.0008920286867570848,0.0,100089.20286867571,89.20286867571122,100089.20286867571,0,0.0008920286867570848,0.0,99337.51029052735,-662.4897094726475,83501.71072998048,60,-0.006624897094726689,-0.012076259546850432,0.0,0.0,CASH,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0.0,CASH,89.20286867571016,0.0,0.0,0.0,0.0,0.0,0
2018-02-06,269.1300048828125,0.0,100000,100021.45002864969,21.450028649691376,100715.52984892292,0,0.00021450028649683262,-0.0006769245641302657,100021.45002864969,21.450028649691376,100715.52984892292,0,0.00021450028649683262,-0.0006769245641302657,99649.51102294923,-350.4889770507725,83501.71072998048,60,-0.0035048897705080018,-0.008973373943045204,694.079820273225,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,694.079820273225,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-07,267.6700134277344,0.0,100000,100202.04125447532,202.04125447531987,100715.52984892292,0,0.0020204125447531585,0.0,100202.04125447532,202.04125447531987,100715.52984892292,0,0.0020204125447531585,0.0,99561.91153564454,-438.08846435546,83501.71072998048,60,-0.004380884643554905,-0.00984456160324243,513.4885944476023,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,513.4885944476023,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-08,257.6300048828125,0.0,100000,99866.76055680469,-133.23944319531438,100715.52984892292,0,-0.001332394431953099,-0.0033460465822162666,99866.76055680469,-133.23944319531438,100715.52984892292,0,-0.001332394431953099,-0.0033460465822162666,98959.51102294923,-1040.4889770507725,83501.71072998048,60,-0.010404889770508019,-0.015835508688712086,848.7692921182258,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,848.7692921182258,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-09,261.5,0.0,100000,99892.65911649539,-107.34088350461388,100715.52984892292,0,-0.0010734088350460302,-0.0030875831879931814,99892.65911649539,-107.34088350461388,100715.52984892292,0,-0.0010734088350460302,-0.0030875831879931814,99191.71072998048,-808.2892700195225,83501.71072998048,60,-0.008082892700195465,-0.013526254083563116,822.8707324275371,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,822.8707324275371,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-12,265.3399963378906,0.0,100000,100219.99861371407,219.99861371406587,100715.52984892292,0,0.002199986137140675,0.0,100219.99861371407,219.99861371406587,100715.52984892292,0,0.002199986137140675,0.0,99422.11051025391,-577.889489746085,83501.71072998048,60,-0.005778894897461084,-0.011234899971087176,495.531235208852,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,495.531235208852,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-13,266.0,0.0,100000,100345.8855094668,345.88550946679607,100715.52984892292,0,0.003458855094667923,0.0,100345.8855094668,345.88550946679607,100715.52984892292,0,0.003458855094667923,0.0,99461.71072998048,-538.2892700195225,83501.71072998048,60,-0.00538289270019543,-0.01084107092221509,369.64433945612296,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,369.64433945612296,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
2018-02-14,269.5899963378906,0.0,100000,100473.4019506008,473.4019506008044,100715.52984892292,0,0.004734019506008158,0.0,100473.4019506008,473.4019506008044,100715.52984892292,0,0.004734019506008158,0.0,99677.11051025391,-322.889489746085,83501.71072998048,60,-0.003228894897461032,-0.008698893652036244,242.1278983221073,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,242.1278983221073,25800.0,SHORT_PUT,715.5298489229137,0.0,0.0,0.0,0.0,0.0,0
